	GSM2692159	GSM2692160	GSM2692161	GSM2692162	GSM2692163	GSM2692164
RP11-973H7.5	5.96862324096292	6.05656318638906	5.30365485122772	5.47912635187666	6.26014385196762	6.13486270732062
AC083900.1	6.00618674801341	5.79332973032883	6.10400450986386	6.30710211103122	5.51064661176971	5.4812812183237
RP11-172H24.4	5.63740458700608	5.98176767167371	6.03661487403309	6.3921990851013	5.74116249910127	5.41318876262309
RP11-44N11.1	5.80876160957493	5.71608288785997	5.6057814347247	5.87110924020894	6.20912428510358	5.98910558534092
C11orf88	5.57643235507368	4.77580908932207	5.21771920244651	7.17894830472632	6.26014385196762	6.19037300620694
RP4-530I15.9	6.20651287215269	5.96862324096292	5.96862324096292	5.70307476154411	5.87110924020894	5.4812812183237
RP11-115F18.1	5.66929480677275	6.07833557140807	6.13671644914429	5.77589350470598	5.62817031798204	5.91043385231873
KIAA0319	5.07807753856868	4.94176154040128	5.04122650266507	7.04371016516733	6.39924302063072	6.69472852554951
ADCYAP1	6.11963360868307	6.23303090146136	6.05656318638906	5.70307476154411	5.58126722204826	5.5025503835698
RP5-1070G24.2	6.00618674801341	5.98176767167371	6.38949174045338	6.1230484273585	5.15586869066266	5.53928357375514
RP11-563K23.1	5.49166352154772	5.70048287372944	6.73099630965226	6.05511729210189	5.65390906413643	5.56105066345737
RP11-64D24.2	5.67859123427817	5.75653971343379	5.70048287372944	5.55899805893489	6.3310699802283	6.16641707235089
PCDHB7	5.02828834351535	4.8869436097914	4.38600990528282	6.85417490494934	7.36606489363353	6.67054059557016
LRRTM2	5.57643235507368	5.98176767167371	5.78492388322423	6.07976796537155	5.93023896117958	5.83795625278095
CTD-2313F11.3	6.50437625405602	6.63052181046073	6.1230484273585	4.97255302568736	5.47912635187666	5.47912635187666
PTPRCAP	5.33454096167571	5.6057814347247	5.80229914375512	6.43103593420283	6.11441678312067	5.89908097106085
SCARNA10	5.51360263465107	5.65390906413643	5.63740458700608	5.87110924020894	6.2009939821443	6.30710211103122
CCDC154	6.32824648865401	5.98176767167371	6.23129817379471	5.19887586563912	5.81459994971553	5.62817031798204
TBC1D28	5.80876160957493	6.07833557140807	5.89527051782001	6.02248256072448	5.71608288785997	5.66187400305067
RP11-306I1.2	5.70742739083413	6.04477279160604	5.96862324096292	6.02248256072448	5.75903290860189	5.67986314972536
P2RX1	5.78072646870413	5.71608288785997	5.51572080456382	6.34129778221545	6.16641707235089	5.66187400305067
HRAT56	6.35755042196316	6.25485159734564	5.91878127345388	5.38502809597074	5.51572080456382	5.74961853433062
RXRG	6.89133556433389	5.87662203200055	5.86657180702104	5.49166352154772	5.44157945669957	5.6134263090061
RP11-56L13.7	6.2134873540111	5.91502256648198	5.96862324096292	5.26987721805388	6.02804198320158	5.78492388322423
C8orf22	6.59842571731164	6.33308092126711	6.53790173501059	5.36919929422832	5.25272538002421	5.08775294385271
AC015971.2	5.74116249910127	5.67023957686163	5.75653971343379	5.90126204382734	5.79332973032883	6.31623459614895
AC083867.4	5.98176767167371	5.91502256648198	6.16002245994576	5.72306795273844	5.91878127345388	5.47912635187666
TMEM27	6.05656318638906	5.30365485122772	5.72744847848958	6.32824648865401	6.05656318638906	5.70493240868262
LAIR1	6.09771907074469	5.70048287372944	5.99115481155853	6.14977646541825	5.51064661176971	5.72744847848958
FOXC2	7.84787303077691	7.47752851390483	7.72505801838352	4.71784829599503	3.50197448685248	3.90677174598414
RP11-576N17.5	5.63740458700608	5.62070911104109	5.89527051782001	6.30710211103122	5.74116249910127	5.97439224470513
RP11-644N4.1	5.79332973032883	5.68428626702367	6.05656318638906	6.2009939821443	5.66378543037729	5.77589350470598
AC113167.1	6.07833557140807	6.15866760811482	5.86657180702104	5.99327408204875	5.28372984437967	5.79332973032883
AC010145.4	6.28266844812044	5.90448810552927	5.90826507725145	5.14199202476	5.93023896117958	6.00618674801341
RP11-805L22.3	6.07833557140807	5.85213412110368	5.99115481155853	5.83964819214555	5.74116249910127	5.67023957686163
GYS2	5.66929480677275	6.69734989565789	5.98176767167371	5.51572080456382	5.4492573377367	5.85850311698158
MYHAS	5.92339416648112	5.89061844504502	5.80229914375512	5.65390906413643	5.94959634978216	5.95170242951669
OR2T1	5.54633187854441	5.93237497784863	5.95764756513299	6.06893364749872	5.93829196885011	5.72744847848958
ACTA2-AS1	5.8828840668911	5.75653971343379	5.74538981891801	5.47912635187666	6.13671644914429	6.16641707235089
GLIPR1L2	6.07833557140807	5.93237497784863	5.90826507725145	5.68956401945856	5.78247507017674	5.77589350470598
RP5-1031D4.2	5.6960320616006	5.75653971343379	5.91878127345388	6.10823725931036	5.41955300339552	6.26548558659141
SCT	6.28266844812044	6.15866760811482	5.81459994971553	6.02248256072448	5.51064661176971	5.37493941075752
RP11-885B4.2	5.85850311698158	5.79332973032883	5.6057814347247	5.77589350470598	6.09176701361341	6.03859776196597
C19orf45	6.1866042619844	6.14457525132434	5.91878127345388	5.93237497784863	5.25272538002421	5.72744847848958
RPS6KA2-IT1	6.08453963830119	6.16641707235089	5.91878127345388	5.51572080456382	5.63740458700608	5.83795625278095
KIF2B	5.63740458700608	5.51783586918329	6.05656318638906	5.95170242951669	6.13671644914429	5.85850311698158
FLJ12825	5.84427096131079	5.95764756513299	5.6057814347247	5.99327408204875	5.99115481155853	5.76581187503114
B3GNT6	6.07833557140807	5.79332973032883	5.67023957686163	5.83964819214555	5.99115481155853	5.78492388322423
LOC339240	5.98176767167371	6.34129778221545	6.10400450986386	5.61805941823961	5.38270892125887	5.72744847848958
AC104655.2	7.04897509582751	6.13486270732062	5.94730440233526	4.78756211291512	5.59165177922642	5.64397756754716
RP11-196G11.2	5.72306795273844	5.72744847848958	5.81459994971553	6.26077120300359	5.60380485087569	6.02455634056021
LGALS13	5.6960320616006	5.83795625278095	5.89527051782001	5.90126204382734	6.05656318638906	5.76581187503114
RP11-286E11.1	5.91043385231873	5.58693294270597	5.7741250726043	5.70307476154411	5.99115481155853	6.1866042619844
RP11-95P2.3	6.03859776196597	5.85213412110368	5.7741250726043	5.99327408204875	5.85850311698158	5.63545786231099
DCX	6.1866042619844	5.5562304971324	5.86657180702104	5.19887586563912	5.47912635187666	6.8632117804491
ACVRL1	5.85850311698158	5.89061844504502	6.16641707235089	5.63740458700608	6.00971700190832	5.58693294270597
ITIH3	5.12601569525829	5.44601420427987	5.08775294385271	8.60324935085842	5.37152463200093	5.51360263465107
CTB-46B19.2	5.91043385231873	6.25485159734564	5.95764756513299	5.55899805893489	5.71608288785997	5.74961853433062
DCDC5	6.00618674801341	6.05656318638906	5.78492388322423	5.47912635187666	5.81459994971553	6.00618674801341
RP11-359D14.2	6.02047738390764	5.87662203200055	5.78492388322423	5.43623718397483	6.00398303029191	6.02455634056021
RP11-430E17.1	6.20651287215269	5.89061844504502	6.18100853673625	5.68956401945856	5.79332973032883	5.38502809597074
RP11-1028N23.3	5.40637031605552	5.62070911104109	5.78492388322423	5.38502809597074	6.46288604692069	6.4830894787256
LOC100506023	5.91043385231873	5.65390906413643	5.89527051782001	5.63740458700608	6.05656318638906	5.98910558534092
RP11-264B17.4	5.8828840668911	5.74538981891801	5.51572080456382	5.83964819214555	5.87110924020894	6.28266844812044
RP11-455F5.4	5.93237497784863	6.18100853673625	6.2009939821443	5.85625479149619	5.51572080456382	5.4492573377367
RP11-677I18.3	6.1866042619844	6.13486270732062	6.16641707235089	4.68607483657308	6.23129817379471	5.72744847848958
SLC13A2	6.26422628466048	5.68428626702367	5.75653971343379	5.81047657940599	5.88899619633793	5.72744847848958
RP11-89N17.2	6.2281304737505	5.98176767167371	7.15021723990313	5.19887586563912	5.35696279627368	5.21391073892317
SERHL2	5.49166352154772	5.62070911104109	5.30365485122772	6.05511729210189	6.65067318008105	6.00618674801341
PTPRN2	3.90030095259558	3.88197646156958	4.22634977054391	7.92017571146528	7.73218487484554	7.46651696359295
DNMBP-AS1	5.83389919292022	5.26368570742994	5.4812812183237	5.99327408204875	6.35305471749457	6.2009939821443
RP4-539M6.21	6.07833557140807	5.90448810552927	6.20912428510358	5.63740458700608	5.91043385231873	5.38502809597074
HPN-AS1	5.98176767167371	5.77174290421773	6.01691305354756	6.13671644914429	5.65390906413643	5.56105066345737
CTD-2256P15.4	5.83389919292022	5.26368570742994	5.70048287372944	6.5530549309419	5.83795625278095	5.93237497784863
LCN8	6.2281304737505	5.74538981891801	5.83795625278095	5.38502809597074	5.94959634978216	5.97439224470513
RANBP17	6.64711122265093	6.64937617437913	6.69734989565789	4.94176154040128	5.03241630496015	5.15207971546864
RP11-474P2.2	5.78072646870413	6.23303090146136	5.81459994971553	5.43623718397483	6.062090954555	5.79332973032883
SULT2B1	5.99327408204875	5.63740458700608	5.98176767167371	6.1866042619844	5.83795625278095	5.4812812183237
RP11-173P15.7	6.00618674801341	5.50566901808108	5.71608288785997	6.06893364749872	5.96284145555354	5.85850311698158
C9orf139	5.78072646870413	5.44601420427987	5.96862324096292	5.6010281619053	5.88899619633793	6.43259855205203
AF127577.11	6.37255354010709	5.8274318027943	6.18792426210782	5.12601569525829	5.8274318027943	5.77589350470598
SUN5	5.75141724381264	5.87662203200055	6.24874346418853	5.09157816609661	5.87110924020894	6.27494330017147
PCDH12	5.63740458700608	5.78247507017674	5.51572080456382	5.4492573377367	6.1632505701442	6.56560612859806
MYL3	5.51360263465107	6.05656318638906	5.75653971343379	6.10823725931036	5.8274318027943	5.85046799075115
SPANXN2	5.54633187854441	5.17917220611882	5.63740458700608	6.41174819003047	5.88899619633793	6.44896861923841
AP000470.2	6.26422628466048	6.15866760811482	6.14794073924485	5.74295968696748	5.35696279627368	5.44157945669957
RP11-13N12.1	5.63740458700608	5.98176767167371	6.01691305354756	5.79332973032883	6.02047738390764	5.66187400305067
RP11-547C13.1	6.05656318638906	6.44675748561402	6.43103593420283	4.94176154040128	5.41955300339552	5.81459994971553
RP11-21G20.3	5.95842642903323	6.32374234329975	6.01691305354756	5.55899805893489	5.70048287372944	5.55140994288245
RSPO3	5.98176767167371	6.07833557140807	5.86657180702104	5.93237497784863	5.66378543037729	5.58693294270597
RP11-573N10.1	6.35755042196316	6.30995908740033	6.18792426210782	5.47912635187666	5.65390906413643	5.1202748246561
ALOX12B	6.28266844812044	6.34129778221545	6.01691305354756	5.75653971343379	5.68703613631952	5.02428850676299
RP11-454K7.3	6.27201606225191	6.18100853673625	6.02804198320158	5.6010281619053	5.29789367440113	5.72744847848958
CTD-2302E22.4	5.75141724381264	6.10400450986386	5.98176767167371	6.23431771752435	5.51572080456382	5.51993372785122
TMEM200C	4.70548255722764	4.8869436097914	5.21771920244651	6.68353609987572	6.75849989488176	6.85417490494934
CALHM3	6.19235181954062	6.42563776421134	6.16641707235089	5.54136439936406	5.39446174630419	5.38502809597074
CTB-113D17.1	5.91043385231873	5.79332973032883	5.72744847848958	5.87110924020894	5.8274318027943	5.97439224470513
EMILIN3	6.90240050448931	6.56080804157257	6.84065407872179	4.76231004371277	4.85089324391554	5.185426462286
RP11-432J24.5	5.76757863624637	5.8274318027943	5.67023957686163	5.77589350470598	6.20912428510358	5.85046799075115
RP11-118B22.4	7.18054222702927	7.49206435339794	7.18054222702927	4.2574494580963	4.8869436097914	4.10066605248169
CTC-487M23.5	4.99865266001508	5.39755734870279	5.86657180702104	6.52781072324202	6.07833557140807	6.2281304737505
AP000475.2	5.78072646870413	5.72744847848958	5.6057814347247	6.1866042619844	5.98176767167371	5.81459994971553
PTPN22	5.91043385231873	6.05656318638906	6.07087263878857	5.6010281619053	5.78247507017674	5.67023957686163
GPR158-AS1	5.75141724381264	6.16641707235089	5.89527051782001	5.17526047363547	6.19235181954062	5.91043385231873
RP11-451H23.3	5.93237497784863	5.85213412110368	6.18792426210782	5.43623718397483	5.88899619633793	5.79332973032883
KRTAP12-3	6.05656318638906	6.04477279160604	5.96862324096292	6.1866042619844	5.4492573377367	5.38502809597074
RP11-338C15.3	6.05656318638906	5.96862324096292	6.1230484273585	5.47912635187666	5.8274318027943	5.63545786231099
ANGPTL2	5.91043385231873	6.05656318638906	6.03661487403309	5.77589350470598	5.75903290860189	5.55140994288245
OSTCP2	5.72306795273844	5.6057814347247	5.51572080456382	5.14199202476	6.42879712324259	6.67054059557016
NEUROG2	6.07833557140807	6.25485159734564	5.93237497784863	5.6728863217797	5.41955300339552	5.72744847848958
CLECL1	5.85850311698158	5.22121529159775	5.21771920244651	5.83964819214555	6.10589696452088	6.84149871595686
C6orf201	5.36919929422832	5.39755734870279	5.71608288785997	6.37039439422515	6.14321496796072	6.08453963830119
CHP2	5.83389919292022	6.07087263878857	5.55140994288245	5.51572080456382	5.99115481155853	6.11441678312067
ZIM3	5.22121529159775	6.07087263878857	5.81459994971553	6.27201606225191	6.03661487403309	5.66187400305067
RP11-443B7.2	5.98176767167371	5.87662203200055	6.1230484273585	5.58126722204826	5.80635295942633	5.70493240868262
RP11-659E9.2	5.59165177922642	5.83795625278095	5.4109144533551	7.22106259846463	5.4492573377367	5.56105066345737
AC068499.10	5.59165177922642	5.90448810552927	5.91878127345388	5.51572080456382	5.97439224470513	6.16641707235089
RP1-59D14.5	5.93237497784863	6.18100853673625	6.16641707235089	5.74295968696748	5.56656013370384	5.4812812183237
CYP21A2	5.44380597167319	5.71608288785997	5.8274318027943	6.41174819003047	5.66378543037729	6.00618674801341
RP1-293L8.2	5.74116249910127	5.71608288785997	5.83795625278095	5.6728863217797	6.062090954555	6.03859776196597
RP11-74E22.6	5.78072646870413	5.95764756513299	5.85213412110368	5.93237497784863	5.75903290860189	5.78492388322423
RBMS3-AS3	5.40637031605552	5.11152123559611	5.62070911104109	6.56422933504507	5.93829196885011	6.42563776421134
RP11-192P3.4	6.14977646541825	5.68428626702367	6.18100853673625	5.93237497784863	5.51064661176971	5.60380485087569
AZU1	6.16641707235089	6.03298895166573	5.96862324096292	6.06893364749872	5.55140994288245	5.27324931492033
CTB-113P19.5	5.2491827326565	5.46990827958038	5.15586869066266	6.61229347673493	6.27494330017147	6.29779331683149
RP4-761J14.10	5.8828840668911	5.78247507017674	5.86657180702104	5.99327408204875	6.02047738390764	5.51360263465107
HIST1H3C	5.0466426065887	5.13280722955331	5.17526047363547	6.91427173974293	6.30295469973258	6.48712328429063
C14orf178	5.85850311698158	5.77174290421773	6.14794073924485	5.3425304995276	6.1230484273585	5.81459994971553
LELP1	6.07833557140807	5.98176767167371	6.36648941416518	4.78756211291512	6.07833557140807	5.76581187503114
RP11-246K15.1	5.79332973032883	5.75653971343379	6.16002245994576	5.3425304995276	6.1866042619844	5.81459994971553
KCNJ6	6.46558581944969	6.20912428510358	6.18792426210782	5.51572080456382	5.33693880952759	5.33693880952759
RP11-687F6.1	5.85850311698158	6.37920078912172	6.18792426210782	5.4492573377367	5.4492573377367	5.72744847848958
LOC101928961	6.0295251661194	5.99630102518033	6.11441678312067	5.51572080456382	5.65390906413643	5.74116249910127
AC010894.5	5.63740458700608	5.44601420427987	5.81459994971553	6.07976796537155	5.97439224470513	6.09771907074469
RP11-121L11.3	5.28953354994924	6.13486270732062	5.85213412110368	5.96492830217538	5.94959634978216	5.85850311698158
NT5DC4	6.20651287215269	6.29143689824415	6.16641707235089	5.96492830217538	5.1300630648989	5.28953354994924
RP11-120A1.1	5.8828840668911	5.98176767167371	6.10400450986386	5.6010281619053	5.30365485122772	6.17287412263071
RP11-846F4.12	6.0295251661194	6.27494330017147	6.14794073924485	5.63740458700608	5.38270892125887	5.57346315057441
SMTNL2	5.66929480677275	5.79332973032883	5.55140994288245	6.03661487403309	6.00398303029191	5.98910558534092
RP11-707G14.7	5.8828840668911	5.68428626702367	5.99115481155853	5.81047657940599	5.70048287372944	5.97439224470513
FXYD3	6.02047738390764	5.77174290421773	6.01691305354756	5.43623718397483	5.84594425964211	5.95170242951669
CTD-3088G3.6	5.75141724381264	6.03298895166573	6.03661487403309	5.58126722204826	5.89908097106085	5.74116249910127
UNC5D	3.76775827947206	4.00097853755528	3.65636883380199	8.0768095608734	7.62712285840755	7.91032219942495
TDRD9	5.6960320616006	5.77174290421773	5.67023957686163	6.07976796537155	5.91043385231873	5.91043385231873
SLC40A1	5.28953354994924	5.33693880952759	5.78492388322423	6.2281304737505	6.36037375725115	6.03859776196597
LOC338963	5.72306795273844	5.95764756513299	5.89527051782001	6.23431771752435	5.75903290860189	5.46881541221018
TRIM40	5.95842642903323	6.30995908740033	6.04820859561225	5.2491827326565	5.85850311698158	5.6134263090061
RP11-432J9.6	5.47912635187666	6.07833557140807	6.01691305354756	5.79332973032883	5.6134263090061	6.05656318638906
KCNG3	6.03859776196597	5.51783586918329	5.55140994288245	5.6010281619053	6.2134873540111	6.11441678312067
GRM2	5.99327408204875	5.81047657940599	5.99115481155853	5.51572080456382	5.94959634978216	5.77589350470598
LINC01091	6.1866042619844	6.03298895166573	5.8274318027943	5.79332973032883	5.41955300339552	5.77589350470598
HEATR4	7.68635418169358	7.95283605383552	7.88331634318913	3.75815671266033	3.47314492299151	4.28097957462731
RP11-447M12.2	5.87110924020894	6.24696833217025	6.07087263878857	6.34129778221545	5.25272538002421	5.24575141523227
HAPLN2	5.41955300339552	5.32442440229905	5.37493941075752	7.55225951716949	5.54136439936406	5.81459994971553
RP11-500M8.4	5.72306795273844	5.93237497784863	5.59165177922642	6.37039439422515	5.84594425964211	5.56105066345737
RP11-173C1.1	5.65390906413643	5.98176767167371	6.63378189346374	5.81047657940599	5.62817031798204	5.31621704729073
RP11-553E24.3	5.93237497784863	5.46990827958038	5.44380597167319	5.77589350470598	6.13671644914429	6.26548558659141
LOC643923	5.44380597167319	5.41318876262309	5.4812812183237	6.51084448009676	5.85850311698158	6.31623459614895
RP4-806M20.3	5.85850311698158	5.8649222767467	6.20912428510358	5.75653971343379	5.66378543037729	5.67023957686163
RP11-649A18.4	5.28953354994924	5.6057814347247	5.8274318027943	6.14977646541825	5.70048287372944	6.44896861923841
CCDC179	5.66929480677275	5.44601420427987	5.78492388322423	5.90126204382734	6.10589696452088	6.11441678312067
PTPRJ-AS1	6.14048137013706	6.05656318638906	6.34589417391609	5.2491827326565	5.71608288785997	5.51360263465107
TTC24	5.67859123427817	6.03298895166573	5.83795625278095	5.77589350470598	5.91043385231873	5.78492388322423
KLK14	5.85850311698158	5.8274318027943	5.71608288785997	5.88899619633793	5.87110924020894	5.85850311698158
RP11-71J4.2	6.2281304737505	5.89061844504502	6.18792426210782	5.61805941823961	5.65390906413643	5.44157945669957
CN5H6.4	5.40637031605552	5.5562304971324	5.63740458700608	6.44896861923841	5.98176767167371	5.98910558534092
B3GALT5	5.72306795273844	5.44601420427987	5.78492388322423	6.16641707235089	6.02047738390764	5.87883886400382
LINC01170	6.07833557140807	6.14457525132434	6.02804198320158	5.74295968696748	5.87110924020894	5.15207971546864
BAAT	6.0295251661194	6.20912428510358	5.37493941075752	6.30710211103122	5.4492573377367	5.64397756754716
RP11-552E10.1	6.07833557140807	5.77174290421773	6.04820859561225	5.74295968696748	5.75903290860189	5.6134263090061
GCNT3	5.95842642903323	5.96862324096292	6.27968871328835	5.38502809597074	5.74116249910127	5.67986314972536
ARHGAP31-AS1	5.8828840668911	5.68428626702367	5.6057814347247	5.6010281619053	6.03661487403309	6.2009939821443
RP3-425P12.5	6.28266844812044	6.11441678312067	5.33693880952759	5.74295968696748	5.55140994288245	5.98176767167371
RARA-AS1	5.38270892125887	5.90448810552927	5.55140994288245	6.07976796537155	6.02047738390764	6.07087263878857
CTB-49A3.4	6.12970207530289	6.1230484273585	5.55140994288245	5.47912635187666	5.70048287372944	6.02455634056021
RP11-703H8.9	6.00618674801341	5.87662203200055	5.63740458700608	5.65390906413643	6.10589696452088	5.72744847848958
RNF17	5.44380597167319	5.54136439936406	5.74538981891801	6.9666150179701	5.67382874358073	5.63545786231099
PLD5	4.50168296400848	4.36360566676646	4.70004763829302	7.31340666482918	7.18218451896862	6.94520437595099
AC007161.5	5.99327408204875	6.16641707235089	5.75653971343379	5.70307476154411	5.59165177922642	5.79332973032883
RP1-63M2.5	6.09771907074469	5.4812812183237	5.78492388322423	5.93237497784863	5.8274318027943	5.87883886400382
RP5-898J17.1	6.14048137013706	5.58693294270597	5.89527051782001	6.1230484273585	5.55140994288245	5.70493240868262
F2RL3	5.51360263465107	5.71608288785997	5.75653971343379	5.74295968696748	5.75903290860189	6.51332651145514
LINC00589	5.40637031605552	6.05656318638906	5.91878127345388	7.04371016516733	5.17526047363547	5.39983746090826
LOC100505870	5.93237497784863	5.85213412110368	5.96862324096292	5.83964819214555	5.56656013370384	5.83795625278095
ESRRG	4.18867847149628	4.71784829599503	4.29978525265585	7.38401087564284	7.32130111638933	7.08452853663168
RP5-1178H5.2	5.6057814347247	5.50566901808108	5.46881541221018	6.06893364749872	6.30710211103122	6.03859776196597
CDY1	5.98176767167371	6.03298895166573	6.10400450986386	5.47912635187666	5.78247507017674	5.6134263090061
RP11-296I10.3	5.95842642903323	6.25485159734564	5.81459994971553	5.74295968696748	5.55140994288245	5.67023957686163
CCDC71	5.92339416648112	6.05656318638906	5.7741250726043	6.34868337080679	5.48950970791137	5.39983746090826
CETP	5.80876160957493	5.95764756513299	5.85213412110368	5.74295968696748	5.65390906413643	5.97439224470513
U66059.58	5.93237497784863	5.74538981891801	6.18792426210782	5.43623718397483	5.85850311698158	5.8274318027943
RP11-321L2.2	5.75141724381264	5.81047657940599	6.01691305354756	5.70307476154411	5.79332973032883	5.91043385231873
RP11-200A1.1	6.3921990851013	6.29143689824415	6.24874346418853	5.47912635187666	5.47912635187666	5.09439644587968
ZNF346-IT1	5.54633187854441	5.6057814347247	6.07976796537155	6.16641707235089	5.67382874358073	5.91043385231873
RP11-221J22.2	5.78072646870413	5.37725552233384	5.51572080456382	5.77589350470598	6.34589417391609	6.1866042619844
RP11-1072A3.4	5.80876160957493	5.68428626702367	5.74538981891801	6.05511729210189	5.65390906413643	6.03298895166573
RP11-449H15.2	5.36919929422832	6.23303090146136	5.74538981891801	5.79332973032883	5.78247507017674	6.05656318638906
RP11-787D18.1	5.54633187854441	5.85213412110368	5.8274318027943	5.83964819214555	5.65390906413643	6.2595162280115
CEACAM22P	5.62266268566864	5.91502256648198	5.89527051782001	5.51572080456382	6.00398303029191	6.02455634056021
CBY3	5.96862324096292	6.18100853673625	5.83795625278095	5.6728863217797	5.70048287372944	5.6134263090061
OR2Y1	6.37255354010709	6.03298895166573	6.10400450986386	5.6728863217797	5.88899619633793	4.90256833637126
RP11-327I22.5	6.25358297484203	5.93237497784863	6.10400450986386	5.6728863217797	5.65390906413643	5.35696279627368
PKD1L2	6.05656318638906	6.07833557140807	5.96862324096292	5.65390906413643	5.55140994288245	5.66187400305067
RP11-474P2.6	5.59165177922642	5.8649222767467	5.72744847848958	6.23431771752435	5.75903290860189	5.79332973032883
ZNF295-AS1	6.02047738390764	6.13486270732062	6.04820859561225	5.74295968696748	5.58126722204826	5.44157945669957
GPR113	6.2281304737505	6.42563776421134	6.11441678312067	4.9189358713658	5.74116249910127	5.53928357375514
RP5-1159O4.2	5.44380597167319	5.58693294270597	5.04122650266507	6.44896861923841	5.93023896117958	6.51332651145514
TSPAN19	5.54633187854441	5.51783586918329	5.51572080456382	6.10823725931036	5.93023896117958	6.34589417391609
AP001601.2	5.12601569525829	5.90448810552927	5.72744847848958	5.88899619633793	6.2009939821443	6.11441678312067
ADAMTS10	5.84427096131079	5.74538981891801	5.72744847848958	5.88899619633793	5.91043385231873	5.83795625278095
LINC00845	6.14048137013706	6.1230484273585	6.14794073924485	5.19887586563912	5.78247507017674	5.56105066345737
RP11-219J21.2	6.09771907074469	5.98176767167371	5.98176767167371	5.4492573377367	5.62817031798204	5.81459994971553
KCNA6	5.75141724381264	5.65390906413643	5.70048287372944	5.63740458700608	5.91043385231873	6.29779331683149
RP11-736E3.1	5.93237497784863	5.96862324096292	6.14794073924485	5.3425304995276	5.70048287372944	5.85850311698158
RP4-569D19.8	5.84427096131079	5.98176767167371	6.03661487403309	5.55899805893489	5.85850311698158	5.67023957686163
RP11-1094M14.10	6.33844483094902	6.07833557140807	6.14794073924485	5.3425304995276	5.52768876887095	5.51360263465107
RP3-449M8.9	5.2491827326565	4.8869436097914	5.33693880952759	6.60176524795298	6.49881911800031	6.37470945939793
ITGB6	6.1866042619844	6.26422628466048	6.27968871328835	5.26987721805388	5.47912635187666	5.46881541221018
TRY2P	6.07833557140807	6.25485159734564	6.2009939821443	5.03241630496015	5.67382874358073	5.70493240868262
RP11-381N20.1	5.80876160957493	6.10400450986386	6.18100853673625	5.63740458700608	5.67382874358073	5.53928357375514
AC064865.1	5.84427096131079	5.93237497784863	6.03661487403309	5.38502809597074	5.78247507017674	5.96284145555354
RP4-742J24.2	6.59842571731164	6.64937617437913	6.65067318008105	5.3425304995276	4.87114465991717	4.8299602164147
RP1-228P16.3	5.75141724381264	5.89061844504502	5.90826507725145	5.85625479149619	5.75903290860189	5.77589350470598
IQGAP2	3.71654258690562	4.36360566676646	3.75098205846026	7.78097811612787	7.51382010388174	7.81280089641541
CTC-304I17.4	5.40637031605552	5.90448810552927	5.94730440233526	5.75653971343379	6.02047738390764	5.89908097106085
FMO5	5.40637031605552	5.39755734870279	5.33693880952759	6.26077120300359	6.6000966864382	5.93237497784863
ONECUT3	6.92977773410098	7.05618598539387	6.97205482229376	4.34781122298047	4.8135211139373	4.8135211139373
TECTB	6.14977646541825	5.85213412110368	6.1230484273585	5.29789367440113	5.71608288785997	5.79332973032883
RP11-436F9.1	6.00618674801341	5.8274318027943	5.94730440233526	5.96492830217538	5.74116249910127	5.44157945669957
PCK1	5.93237497784863	5.95764756513299	6.10400450986386	5.3425304995276	6.07833557140807	5.51360263465107
AC093690.1	5.79332973032883	5.85213412110368	6.16641707235089	5.43623718397483	6.10589696452088	5.57346315057441
CTD-2135D7.5	5.54633187854441	6.20912428510358	5.13280722955331	6.16641707235089	6.05656318638906	5.81459994971553
RP11-380D23.1	5.36919929422832	4.99155218244951	5.08775294385271	6.98015610349717	6.16641707235089	6.32945115309876
TRIM72	5.75141724381264	5.58693294270597	5.85213412110368	6.00821330379835	5.79332973032883	5.93237497784863
LY6D	5.83389919292022	5.79332973032883	6.1230484273585	5.90126204382734	5.62817031798204	5.64397756754716
AC005027.3	6.03859776196597	6.40871231048479	6.23129817379471	5.09157816609661	5.6134263090061	5.53928357375514
AC018359.1	6.02047738390764	5.93237497784863	5.72744847848958	5.4109144533551	5.75903290860189	6.07087263878857
T	6.14048137013706	6.20912428510358	6.18792426210782	5.38502809597074	5.6134263090061	5.38502809597074
SLC15A3	5.41955300339552	5.02428850676299	5.43099564744669	6.36037375725115	6.2009939821443	6.4830894787256
RP11-509A17.3	6.20651287215269	6.09176701361341	6.24874346418853	5.29789367440113	5.84594425964211	5.22727301076333
RP11-168O10.6	6.2281304737505	6.07833557140807	6.05656318638906	5.4109144533551	5.60380485087569	5.53928357375514
RP11-501O2.3	6.07833557140807	5.51783586918329	5.72744847848958	5.79332973032883	6.04820859561225	5.74961853433062
RP5-1057I20.2	5.6960320616006	5.51783586918329	5.91878127345388	5.43623718397483	6.1866042619844	6.15866760811482
AC008063.2	5.89908097106085	5.87662203200055	5.78492388322423	5.6728863217797	6.03661487403309	5.64397756754716
C1QTNF9	5.85850311698158	5.74538981891801	5.83795625278095	5.6010281619053	6.02047738390764	5.85046799075115
RP11-342C20.2	5.72306795273844	5.51783586918329	5.85213412110368	6.13671644914429	5.84594425964211	5.83795625278095
RP11-32K4.1	5.93237497784863	5.65390906413643	5.86657180702104	5.74295968696748	5.58126722204826	6.13486270732062
RYR3	5.51360263465107	5.51783586918329	5.32200564673834	6.23431771752435	6.1230484273585	6.2009939821443
PDZRN3	4.76710501379621	4.62038208798285	4.53188292776621	7.39060125644991	6.7473772501285	6.85417490494934
